_2014CandidateDonations_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpenses,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalCandidateExpensesPartsABCD,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
53,Evie Mcgruddy,d23,James,Veint,,Clutha-Southland,Ban1080,$0.00,"$1,820.77",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,820.77",Submitted,8/08/2024 2:30 AM,8/08/2024 2:30 AM,8/08/2024 2:30 AM
52,Evie Mcgruddy,d23,Glen,Tomlinson,,Kaikōura,Ban1080,$0.00,"$1,339.32",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,339.32",Submitted,8/08/2024 2:29 AM,8/08/2024 2:29 AM,8/08/2024 2:29 AM
51,Evie Mcgruddy,d23,Pete,Salter,,West Coast-Tasman,Ban1080,$0.00,"$5,227.90",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,227.90",Submitted,8/08/2024 2:28 AM,8/08/2024 2:28 AM,8/08/2024 2:28 AM
50,Evie Mcgruddy,d23,Mike,Downard,,Taupō,Ban1080,$0.00,"$2,134.40",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,"$2,134.40",$0.00,No,"$2,134.40",Submitted,8/08/2024 2:27 AM,8/08/2024 2:27 AM,8/08/2024 2:27 AM
49,Evie Mcgruddy,d23,Tricia,Cheel,,East Coast Bays,Ban1080,$0.00,"$4,050.74",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,050.74",Submitted,8/08/2024 2:25 AM,8/08/2024 2:25 AM,8/08/2024 2:25 AM
48,Evie Mcgruddy,d23,Robert,Wilkinson,,Christchurch East,Aoteroa Legalise Cannabis Party,$0.00,$200.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$200.00,Submitted,8/08/2024 2:22 AM,8/08/2024 2:22 AM,8/08/2024 2:22 AM
47,Evie Mcgruddy,d23,Adrian,McDermott,,Te Atatū,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:21 AM,8/08/2024 2:21 AM,8/08/2024 2:21 AM
46,Evie Mcgruddy,d23,Romana Marnz,Manning,,Tukituki,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:20 AM,8/08/2024 2:20 AM,8/08/2024 2:20 AM
45,Evie Mcgruddy,d23,Jeff,Lye,,Kelston,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:19 AM,8/08/2024 2:19 AM,8/08/2024 2:19 AM
44,Evie Mcgruddy,d23,EmmaJane Mihaere,Kingi,,Te Tai Tonga,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:17 AM,8/08/2024 2:17 AM,8/08/2024 2:17 AM
43,Evie Mcgruddy,d23,Alistair,Gregory,,Wellington Central,Aoteroa Legalise Cannabis Party,$0.00,$272.60,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$272.60,Submitted,8/08/2024 2:16 AM,8/08/2024 2:16 AM,8/08/2024 2:16 AM
42,Evie Mcgruddy,d23,Abe,Gray,,Dunedin North,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:15 AM,8/08/2024 2:15 AM,8/08/2024 2:15 AM
41,Evie Mcgruddy,d23,Richard,Goode,,Mana,Aoteroa Legalise Cannabis Party,$0.00,$253.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$253.00,Submitted,8/08/2024 2:14 AM,8/08/2024 2:14 AM,8/08/2024 2:14 AM
40,Evie Mcgruddy,d23,Jamie,Dombroski,,New Plymouth,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:12 AM,8/08/2024 2:12 AM,8/08/2024 2:12 AM
39,Evie Mcgruddy,d23,Julian,Crawford,,Dunedin South,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:11 AM,8/08/2024 2:11 AM,8/08/2024 2:11 AM
38,Evie Mcgruddy,d23,Neil,Wilson,,Rangitīkei,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:09 AM,8/08/2024 2:09 AM,8/08/2024 2:09 AM
37,Evie Mcgruddy,d23,Jamie,Whyte,,Pakuranga,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:07 AM,8/08/2024 2:07 AM,8/08/2024 2:07 AM
36,Evie Mcgruddy,d23,Gareth,Veale,,Ilam,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:07 AM,8/08/2024 2:07 AM,8/08/2024 2:07 AM
35,Evie Mcgruddy,d23,John,Thompson,,Papakura,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 2:05 AM,8/08/2024 2:05 AM,8/08/2024 2:05 AM
34,Evie Mcgruddy,d23,David,Seymour,,Epsom,ACT,"$24,480.95","$24,480.95","$24,480.95","$24,480.95",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$24,480.95",Submitted,8/08/2024 1:50 AM,8/08/2024 1:50 AM,8/08/2024 1:50 AM
33,Evie Mcgruddy,d23,Toni,Severin,,Christchurch Central,ACT,$0.00,$740.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$740.00,Submitted,8/08/2024 1:42 AM,8/08/2024 1:42 AM,8/08/2024 1:42 AM
32,Evie Mcgruddy,d23,Lyall,Russell,,Rotorua,ACT,$0.00,$132.25,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$132.25,Submitted,8/08/2024 1:41 AM,8/08/2024 1:41 AM,8/08/2024 1:41 AM
31,Evie Mcgruddy,d23,Geoff,Russell,,Port Hills,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 1:39 AM,8/08/2024 1:39 AM,8/08/2024 1:39 AM
30,Evie Mcgruddy,d23,Phelan,Pirrie,,Helensville,ACT,$0.00,"$1,395.98",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,395.98",Submitted,8/08/2024 1:38 AM,8/08/2024 1:38 AM,8/08/2024 1:38 AM
29,Evie Mcgruddy,d23,Stuart,Pedersen,,Tauranga,ACT,"$5,000.00","$5,258.32","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,258.32",Submitted,8/08/2024 1:34 AM,8/08/2024 1:34 AM,8/08/2024 1:34 AM
28,Evie Mcgruddy,d23,Grae,O'Sullivan,,Hutt South,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 1:26 AM,8/08/2024 1:26 AM,8/08/2024 1:26 AM
27,Evie Mcgruddy,d23,David Edward,Olsen,,Coromandel,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,8/08/2024 1:25 AM,8/08/2024 1:25 AM,8/08/2024 1:25 AM
26,Evie Mcgruddy,d23,Don,Nicolson,,Clutha-Southland,ACT,$0.00,$54.99,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$54.99,Submitted,8/08/2024 1:22 AM,8/08/2024 1:22 AM,8/08/2024 1:22 AM
25,Evie Mcgruddy,d23,Colin William,Nicholls,,Dunedin South,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,7/08/2024 5:34 AM,7/08/2024 5:34 AM,7/08/2024 5:34 AM
24,Evie Mcgruddy,d23,Craig,Nelson,,Northland,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,7/08/2024 4:48 AM,7/08/2024 4:48 AM,7/08/2024 4:48 AM
23,Evie Mcgruddy,d23,Sara,Muti,,Hamilton West,ACT,$0.00,$100.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$100.00,Submitted,7/08/2024 4:47 AM,7/08/2024 4:47 AM,7/08/2024 4:47 AM
22,Evie Mcgruddy,d23,Mike,Milne,,Tāmaki,ACT,"$2,500.00",$0.00,"$2,500.00","$2,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,7/08/2024 4:35 AM,7/08/2024 4:35 AM,7/08/2024 4:35 AM
21,Evie Mcgruddy,d23,Duncan,Lennox,,Tukituki,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 6:01 AM,6/08/2024 6:01 AM,6/08/2024 6:01 AM
20,Evie Mcgruddy,d23,Tim,Kronfeld,,Northcote,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 5:59 AM,6/08/2024 5:59 AM,6/08/2024 5:59 AM
19,Evie Mcgruddy,d23,Dasha,Kovalenko,,Auckland Central,ACT,$0.00,"$1,326.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,326.00",Submitted,6/08/2024 5:58 AM,6/08/2024 5:58 AM,6/08/2024 5:58 AM
18,Evie Mcgruddy,d23,Nick,Kearney,,North Shore,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 5:56 AM,6/08/2024 5:56 AM,6/08/2024 5:56 AM
17,Evie Mcgruddy,d23,Paul,Hufflett,,Nelson,ACT,$0.00,$425.39,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$425.39,Submitted,6/08/2024 5:55 AM,6/08/2024 5:55 AM,6/08/2024 5:55 AM
16,Evie Mcgruddy,d23,Beth,Houlbrooke,,Rodney,ACT,$0.00,$85.71,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.71,Submitted,6/08/2024 5:50 AM,6/08/2024 5:50 AM,6/08/2024 5:50 AM
15,Evie Mcgruddy,d23,Bruce,Haycock,,Kelston,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 5:49 AM,6/08/2024 5:49 AM,6/08/2024 5:49 AM
14,Evie Mcgruddy,d23,Shaun,Grieve,,Wigram,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 4:23 AM,6/08/2024 4:23 AM,6/08/2024 4:23 AM
13,Evie Mcgruddy,d23,Robin,Grieve,,Whangārei,ACT,"$4,500.00",$0.00,"$4,500.00","$4,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 3:24 AM,6/08/2024 3:24 AM,6/08/2024 3:24 AM
12,Evie Mcgruddy,d23,James,Gray,,New Plymouth,ACT,$0.00,$185.32,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$185.32,Submitted,6/08/2024 3:11 AM,6/08/2024 3:11 AM,6/08/2024 3:11 AM
11,Evie Mcgruddy,d23,Paul,Gilbert,,Selwyn,ACT,$0.00,$210.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$210.00,Submitted,6/08/2024 3:10 AM,6/08/2024 3:10 AM,6/08/2024 3:10 AM
10,Evie Mcgruddy,d23,Stephen,Fletcher,,Te Atatū,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 2:34 AM,6/08/2024 2:34 AM,6/08/2024 2:34 AM
9,Evie Mcgruddy,d23,Sean Daniel Thomas,Fitzpatrick,,Ōhāriu,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 2:31 AM,6/08/2024 2:31 AM,6/08/2024 2:31 AM
8,Evie Mcgruddy,d23,Tommy,Fergusson,,Mt Albert,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 12:13 AM,6/08/2024 12:13 AM,6/08/2024 12:13 AM
7,Evie Mcgruddy,d23,Richard,Evans,,Kaikōura,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,6/08/2024 12:12 AM,6/08/2024 12:12 AM,6/08/2024 12:12 AM
6,Evie Mcgruddy,d23,Alan,Davidson,,Whanganui,ACT,$0.00,$988.05,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$988.05,Submitted,5/08/2024 4:23 AM,5/08/2024 4:23 AM,5/08/2024 4:23 AM
5,Evie Mcgruddy,d23,Ian,Cummings,,Hunua,ACT,$0.00,"$4,918.84",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,918.84",Submitted,5/08/2024 4:12 AM,5/08/2024 4:12 AM,5/08/2024 4:12 AM
4,Evie Mcgruddy,d23,Tom,Corbett,,Rangitata,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,5/08/2024 4:04 AM,5/08/2024 4:04 AM,5/08/2024 4:04 AM
3,Evie Mcgruddy,d23,Mike,Burrow,,Waikato,ACT,$0.00,$329.08,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$329.08,Submitted,5/08/2024 2:40 AM,5/08/2024 2:40 AM,5/08/2024 2:40 AM
2,Evie Mcgruddy,d23,Stephen,Berry,,Upper Harbour,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,5/08/2024 1:37 AM,5/08/2024 1:37 AM,5/08/2024 1:37 AM
1,Evie Mcgruddy,d23,Shane,Atkinson,,Wairarapa,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,5/08/2024 1:34 AM,5/08/2024 1:34 AM,5/08/2024 1:34 AM
