CandidateDonations2023Test_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpensesFG,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalPartFCandidateOnlyExpenses,TotalPartGSharedExpenses,TotalPartH,TotalPartHCalculated,PartHTotalsMatch,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
357,Bryce Edwards,d23,Suze,Redmayne,,Rangitīkei,National Party,"$6,833.87","$27,448.83","$6,833.87","$6,833.87",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$25,095.76","$2,353.07",$0.00,$0.00,No,Submitted,9/05/2024 4:18 AM,9/05/2024 4:18 AM,9/05/2024 4:18 AM
356,Bryce Edwards,d23,Navtej,Randhawa,,Panmure-Ōtāhuhu,National Party,"$9,644.12","$9,356.54","$9,644.12","$9,644.12",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,782.19","$1,574.35",$0.00,$0.00,No,Submitted,9/05/2024 4:15 AM,9/05/2024 4:15 AM,9/05/2024 4:15 AM
355,Bryce Edwards,d23,Maureen,Pugh,,West Coast-Tasman,National Party,"$18,242.00","$24,746.81","$18,242.00","$18,242.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,419.46","$4,327.35",$0.00,$0.00,No,Submitted,9/05/2024 4:12 AM,9/05/2024 4:12 AM,9/05/2024 4:12 AM
354,Bryce Edwards,d23,Chris,Penk,,Kaipara ki Mahurangi,National Party,"$25,585.77","$25,093.06","$25,585.77","$25,585.77",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,845.55","$5,247.51",$0.00,$0.00,No,Submitted,9/05/2024 4:05 AM,9/05/2024 4:05 AM,9/05/2024 4:05 AM
353,Bryce Edwards,d23,Simon,O'Connor,,Tāmaki,National Party,"$34,661.82","$22,451.80","$34,661.82","$34,661.82",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,714.62","$6,737.18",$0.00,$0.00,No,Submitted,9/05/2024 4:00 AM,9/05/2024 4:00 AM,9/05/2024 4:00 AM
352,Bryce Edwards,d23,Katie,Nimon,,Napier,National Party,"$61,630.57","$31,191.87","$61,630.57","$61,630.57",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$27,374.44","$3,817.43",$0.00,$0.00,No,Submitted,9/05/2024 3:56 AM,9/05/2024 3:56 AM,9/05/2024 3:56 AM
351,Bryce Edwards,d23,Angee,Nicholas,,Te Atatū,National Party,"$22,638.04","$20,801.99","$22,638.04","$22,638.04",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,957.28","$3,844.71",$0.00,$0.00,No,Submitted,9/05/2024 3:53 AM,9/05/2024 3:53 AM,9/05/2024 3:53 AM
350,Bryce Edwards,d23,Rima,Nakhle,,Takanini,National Party,"$38,212.56","$27,544.91","$38,212.56","$38,212.56",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,252.32","$6,292.59",$0.00,$0.00,No,Submitted,9/05/2024 3:51 AM,9/05/2024 3:51 AM,9/05/2024 3:51 AM
349,Bryce Edwards,d23,Karuna,Muthu,,Rongotai,National Party,"$18,530.21","$26,356.09","$18,530.21","$18,530.21",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$25,460.86",$895.23,$0.00,$0.00,No,Submitted,9/05/2024 3:49 AM,9/05/2024 3:49 AM,9/05/2024 3:49 AM
348,Bryce Edwards,d23,Mahesh,Muralidhar,,Auckland Central,National Party,"$109,496.62","$30,056.83",$0.00,"$109,496.62",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$24,902.56","$5,154.27",$0.00,$0.00,No,Submitted,9/05/2024 3:45 AM,9/05/2024 3:45 AM,9/05/2024 3:45 AM
347,Bryce Edwards,d23,Joseph,Mooney,,Southland,National Party,"$32,423.98","$30,396.52","$32,423.98","$32,423.98",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$23,188.80","$7,207.72",$0.00,$0.00,No,Submitted,9/05/2024 3:39 AM,9/05/2024 3:39 AM,9/05/2024 3:39 AM
346,Bryce Edwards,d23,James,Meager,,Rangitata,National Party,"$53,713.89","$22,474.49","$53,713.89","$53,713.89",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,459.03","$3,015.46",$0.00,$0.00,No,Submitted,9/05/2024 3:37 AM,9/05/2024 3:37 AM,9/05/2024 3:37 AM
345,Bryce Edwards,d23,Grant,McCallum,,Northland,National Party,"$58,319.52","$28,146.10","$58,319.52","$58,319.52",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,703.79","$6,442.31",$0.00,$0.00,No,Submitted,9/05/2024 3:17 AM,9/05/2024 3:17 AM,9/05/2024 3:17 AM
344,Bryce Edwards,d23,David,MacLeod,,New Plymouth,National Party,"$29,268.00","$22,826.51","$29,268.00","$29,268.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,089.34","$2,737.17",$0.00,$0.00,No,Submitted,9/05/2024 3:14 AM,9/05/2024 3:14 AM,9/05/2024 3:14 AM
343,Bryce Edwards,d23,Barbara,Kuriger,,Taranaki-King Country,National Party,"$12,447.68","$12,447.68","$12,447.68","$12,447.68",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,406.83","$2,040.85",$0.00,$0.00,No,Submitted,9/05/2024 2:57 AM,9/05/2024 2:57 AM,9/05/2024 2:57 AM
342,Bryce Edwards,d23,Dana,Kirkpatrick,,East Coast,National Party,"$52,457.01","$31,565.85","$52,457.01","$52,457.01",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$27,571.39","$3,994.46",$0.00,$0.00,No,Submitted,9/05/2024 2:50 AM,9/05/2024 2:50 AM,9/05/2024 2:50 AM
341,Bryce Edwards,d23,Siva,Kilari,,Manurewa,National Party,"$110,483.00","$21,015.00","$110,483.00","$105,484.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,391.33","$2,623.67",$0.00,$0.00,No,Submitted,9/05/2024 2:42 AM,9/05/2024 2:42 AM,9/05/2024 2:42 AM
340,Bryce Edwards,d23,Frances,Hughes,,Mana,National Party,"$46,320.00","$28,636.51","$46,320.00","$46,320.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$25,933.87","$2,702.64",$0.00,$0.00,No,Submitted,9/05/2024 1:43 AM,9/05/2024 1:43 AM,9/05/2024 1:43 AM
339,Bryce Edwards,d23,Ryan,Hamilton,,Hamilton East,National Party,"$53,443.65","$24,646.95","$53,443.65","$53,443.65",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,426.40","$7,220.55",$0.00,$0.00,No,Submitted,8/05/2024 11:48 PM,8/05/2024 11:48 PM,8/05/2024 11:48 PM
338,Bryce Edwards,d23,Paulo,Garcia,,New Lynn,National Party,"$26,198.91","$19,505.64","$26,198.91","$26,198.91",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,216.56","$4,289.08",$0.00,$0.00,No,Submitted,7/05/2024 5:59 AM,7/05/2024 5:59 AM,7/05/2024 5:59 AM
337,Bryce Edwards,d23,Matthew,French,,Taieri,National Party,"$22,856.58","$22,856.58","$22,856.58","$22,856.58",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,965.68","$1,890.89",$0.00,$0.00,No,Submitted,7/05/2024 5:51 AM,7/05/2024 5:51 AM,7/05/2024 5:51 AM
336,Bryce Edwards,d23,Greg,Fleming,,Maungakiekie,National Party,"$48,465.60","$28,605.20","$48,465.60","$48,465.60",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,735.25","$6,869.95",$0.00,$0.00,No,Submitted,7/05/2024 5:48 AM,7/05/2024 5:48 AM,7/05/2024 5:48 AM
335,Bryce Edwards,d23,Tim,Costley,,Ōtaki,National Party,"$79,679.50","$32,089.18","$79,679.50","$79,679.50",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$30,380.78","$1,708.40",$0.00,$0.00,No,Submitted,7/05/2024 5:43 AM,7/05/2024 5:43 AM,7/05/2024 5:43 AM
334,Bryce Edwards,d23,Carlos,Cheung,,Mt Roskill,National Party,"$42,099.86","$31,072.85","$42,099.86","$42,099.86",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$28,338.56","$2,734.29",$0.00,$0.00,No,Submitted,7/05/2024 5:38 AM,7/05/2024 5:38 AM,7/05/2024 5:38 AM
333,Bryce Edwards,d23,Emma,Chatterton,,Remutaka,National Party,"$37,825.84","$23,266.07","$37,825.84","$37,825.84",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,470.80","$2,795.27",$0.00,$0.00,No,Submitted,7/05/2024 5:34 AM,7/05/2024 5:34 AM,7/05/2024 5:34 AM
332,Bryce Edwards,d23,Hamish,Campbell,,Ilam,National Party,"$70,677.00","$26,385.69","$70,677.00","$70,676.68",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,463.36","$7,922.34",$0.00,$0.00,No,Submitted,7/05/2024 5:27 AM,7/05/2024 5:27 AM,7/05/2024 5:27 AM
331,Bryce Edwards,d23,Blair,Cameron,,Nelson,National Party,"$26,725.00","$30,954.53","$26,725.00","$26,725.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$27,022.88","$3,931.65",$0.00,$0.00,No,Submitted,7/05/2024 5:20 AM,7/05/2024 5:20 AM,7/05/2024 5:20 AM
330,Bryce Edwards,d23,Mike,Butterick,,Wairarapa,National Party,"$29,883.33","$24,585.72","$29,883.33","$29,883.33",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,868.53","$4,717.19",$0.00,$0.00,No,Submitted,7/05/2024 4:54 AM,7/05/2024 4:54 AM,7/05/2024 4:54 AM
329,Bryce Edwards,d23,Cameron,Brewer,,Upper Harbour,National Party,"$86,659.79","$31,243.68","$86,659.79","$86,659.79",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$28,366.84","$2,876.84",$0.00,$0.00,No,Submitted,7/05/2024 4:38 AM,7/05/2024 4:38 AM,7/05/2024 4:38 AM
328,Bryce Edwards,d23,Dan,Bidois,,Northcote,National Party,"$27,465.03","$25,708.20","$27,465.03","$27,465.03",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,068.46","$7,639.74",$0.00,$0.00,No,Submitted,6/05/2024 5:08 AM,6/05/2024 5:08 AM,6/05/2024 5:08 AM
327,Bryce Edwards,d23,Carl,Bates,,Whanganui,National Party,"$8,583.79","$30,749.19","$8,583.79","$8,583.79",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,937.74","$30,749.19",$0.00,$0.00,No,Submitted,6/05/2024 4:36 AM,6/05/2024 4:36 AM,6/05/2024 4:36 AM
326,Bryce Edwards,d23,Michael,Wood,,Mt Roskill,Labour Party,"$37,369.50","$25,676.08","$37,369.50","$37,369.50",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$25,676.08",$0.00,$0.00,No,Submitted,3/05/2024 2:54 AM,3/05/2024 2:54 AM,3/05/2024 2:54 AM
325,Bryce Edwards,d23,Guy,Wishart,,Kaipara ki Mahurangi,Labour Party,"$3,364.20","$6,737.58","$3,364.20","$3,364.20",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$6,737.58",$0.00,$0.00,No,Submitted,3/05/2024 1:50 AM,3/05/2024 1:50 AM,3/05/2024 1:50 AM
324,Bryce Edwards,d23,Myra,Williamson,,Hamilton West,Labour Party,"$2,984.21","$11,902.35","$2,984.21","$2,984.21",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$150.00,"$11,752.35",$0.00,$0.00,No,Submitted,3/05/2024 1:35 AM,3/05/2024 1:35 AM,3/05/2024 1:35 AM
323,Bryce Edwards,d23,Arena,Williams,,Manurewa,Labour Party,"$12,600.00","$18,236.73","$12,600.00","$12,600.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$18,236.73",$0.00,$0.00,No,Submitted,3/05/2024 1:23 AM,3/05/2024 1:23 AM,3/05/2024 1:23 AM
322,Bryce Edwards,d23,Helen,White,,Mt Albert,Labour Party,"$23,550.00","$30,455.40","$23,550.00","$23,550.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,615.38","$28,840.02",$0.00,$0.00,No,Submitted,2/05/2024 11:15 PM,2/05/2024 11:15 PM,2/05/2024 11:15 PM
321,Bryce Edwards,d23,Angie,Warren-Clark,,Whangārei,Labour Party,"$4,000.00","$17,698.73","$4,000.00","$4,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$17,698.73",$0.00,$0.00,No,Submitted,2/05/2024 10:39 PM,2/05/2024 10:39 PM,2/05/2024 10:39 PM
320,Bryce Edwards,d23,Vanushi,Walters,,Upper Harbour,Labour Party,"$2,000.00","$6,492.98","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$6,492.98",$0.00,$0.00,No,Submitted,2/05/2024 10:28 PM,2/05/2024 10:28 PM,2/05/2024 10:28 PM
319,Bryce Edwards,d23,Tangi,Utikere,,Palmerston North,Labour Party,"$6,750.00","$13,476.87","$6,750.00","$6,750.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$13,476.87",$0.00,$0.00,No,Submitted,2/05/2024 10:14 PM,2/05/2024 10:14 PM,2/05/2024 10:14 PM
318,Bryce Edwards,d23,Phil,Twyford,,Te Atatū,Labour Party,"$11,500.00","$14,261.28","$11,500.00","$11,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$14,261.28",$0.00,$0.00,No,Submitted,2/05/2024 9:58 PM,2/05/2024 9:58 PM,2/05/2024 9:58 PM
317,Bryce Edwards,d23,Jamie,Toko,,Waikato,Labour Party,$0.00,"$2,047.76",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$2,047.76",$0.00,$0.00,No,Submitted,2/05/2024 9:39 PM,2/05/2024 9:39 PM,2/05/2024 9:39 PM
316,Bryce Edwards,d23,Cushla,Tangaere Manuel,,Ikaroa-Rāwhiti,Labour Party,"$26,776.00","$15,857.59","$26,776.00","$26,776.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$15,857.59",$0.00,$0.00,No,Submitted,2/05/2024 3:28 AM,2/05/2024 3:28 AM,2/05/2024 3:28 AM
315,Bryce Edwards,d23,Pare,Taikato,,Bay of Plenty,Labour Party,"$14,500.00","$12,798.57","$14,500.00","$14,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$12,798.57",$0.00,$0.00,No,Submitted,2/05/2024 3:12 AM,2/05/2024 3:12 AM,2/05/2024 3:12 AM
314,Bryce Edwards,d23,Lemauga Lydia,Sosene,,Māngere,Labour Party,$0.00,"$5,235.42",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$5,235.42",$0.00,$0.00,No,Submitted,2/05/2024 2:48 AM,2/05/2024 2:48 AM,2/05/2024 2:48 AM
313,Bryce Edwards,d23,Fesaitu,Solomone,,Tāmaki,Labour Party,$0.00,"$4,898.92",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$4,898.92",$0.00,$0.00,No,Submitted,2/05/2024 2:44 AM,2/05/2024 2:44 AM,2/05/2024 2:44 AM
312,Bryce Edwards,d23,Kharag,Singh,,Botany,Labour Party,"$2,000.00","$5,618.96","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$5,618.96",$0.00,$0.00,No,Submitted,2/05/2024 2:42 AM,2/05/2024 2:42 AM,2/05/2024 2:42 AM
311,Bryce Edwards,d23,Oscar,Sims,,Auckland Central,Labour Party,"$12,952.77","$13,578.59","$12,952.77","$12,952.77",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$13,578.59",$0.00,$0.00,No,Submitted,2/05/2024 2:38 AM,2/05/2024 2:38 AM,2/05/2024 2:38 AM
310,Bryce Edwards,d23,Ben,Sandford,,Rotorua,Labour Party,$0.00,"$8,842.70",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$8,842.70",$0.00,$0.00,No,Submitted,2/05/2024 1:33 AM,2/05/2024 1:33 AM,2/05/2024 1:33 AM
309,Bryce Edwards,d23,Jenny,Salesa,,Panmure-Ōtāhuhu,Labour Party,"$19,500.00","$11,817.11","$19,500.00","$19,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$11,817.11",$0.00,$0.00,No,Submitted,2/05/2024 1:28 AM,2/05/2024 1:28 AM,2/05/2024 1:28 AM
308,Bryce Edwards,d23,Dan,Rosewarne,,Waimakariri,Labour Party,"$1,615.03","$1,278.49","$1,615.03","$1,615.03",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,278.49",$0.00,$0.00,No,Submitted,2/05/2024 1:15 AM,2/05/2024 1:15 AM,2/05/2024 1:15 AM
307,Bryce Edwards,d23,Angela,Roberts,,Taranaki-King Country,Labour Party,"$2,000.00","$1,775.35","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,775.35",$0.00,$0.00,No,Submitted,2/05/2024 1:11 AM,2/05/2024 1:11 AM,2/05/2024 1:11 AM
306,Bryce Edwards,d23,Beryl,Riley,,Coromandel,Labour Party,"$13,300.00","$6,486.71","$13,300.00","$13,300.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$6,486.71",$0.00,$0.00,No,Submitted,2/05/2024 1:03 AM,2/05/2024 1:03 AM,2/05/2024 1:03 AM
305,Bryce Edwards,d23,Ethan,Reille,,Waitaki,Labour Party,"$8,700.00","$6,246.37","$8,700.00","$8,700.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$57.50,"$6,188.86",$0.00,$0.00,No,Submitted,2/05/2024 12:47 AM,2/05/2024 12:47 AM,2/05/2024 12:47 AM
304,Bryce Edwards,d23,Soraya,Peke-Mason,,Te Tai Hauāuru,Labour Party,"$10,000.00","$10,318.31","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$10,318.31",$0.00,$0.00,No,Submitted,2/05/2024 12:24 AM,2/05/2024 12:24 AM,2/05/2024 12:24 AM
303,Bryce Edwards,d23,Sarah,Pallett,,Ilam,Labour Party,"$5,840.28","$13,186.50","$5,840.28","$5,840.28",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$13,186.50",$0.00,$0.00,No,Submitted,1/05/2024 11:22 PM,1/05/2024 11:22 PM,1/05/2024 11:22 PM
302,Bryce Edwards,d23,Ibrahim,Omer,,Wellington Central,Labour Party,"$14,406.33","$25,281.96","$14,406.33","$14,406.33",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$700.00,"$24,581.96",$0.00,$0.00,No,Submitted,1/05/2024 10:15 PM,1/05/2024 10:15 PM,1/05/2024 10:15 PM
301,Bryce Edwards,d23,Greg,O'Connor,,Ōhāriu,Labour Party,"$17,355.73","$22,478.23","$17,355.73","$17,355.73",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$22,478.23",$0.00,$0.00,No,Submitted,1/05/2024 9:59 PM,1/05/2024 9:59 PM,1/05/2024 9:59 PM
300,Bryce Edwards,d23,Terisa,Ngobi,,Ōtaki,Labour Party,"$18,915.28","$26,757.70","$18,915.28","$18,915.28",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$26,757.70",$0.00,$0.00,No,Submitted,30/04/2024 12:33 AM,30/04/2024 12:33 AM,30/04/2024 12:33 AM
299,Bryce Edwards,d23,Estefania,Muller Pallarès,,Whangaparāoa,Labour Party,"$2,100.00","$9,245.25","$2,100.00","$2,100.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$9,245.25",$0.00,$0.00,No,Submitted,30/04/2024 12:15 AM,30/04/2024 12:15 AM,30/04/2024 12:15 AM
298,Bryce Edwards,d23,Tracey,McLellan,,Banks Peninsula,Labour Party,"$6,388.78","$18,753.72","$6,388.78","$6,388.78",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$18,753.72",$0.00,$0.00,No,Submitted,30/04/2024 12:03 AM,30/04/2024 12:03 AM,30/04/2024 12:03 AM
297,Bryce Edwards,d23,Simon,McCallum,,Southland,Labour Party,"$1,700.00","$1,089.81","$1,700.00","$1,700.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,089.81",$0.00,$0.00,No,Submitted,29/04/2024 10:59 PM,29/04/2024 10:59 PM,29/04/2024 10:59 PM
296,Bryce Edwards,d23,Anna,Lorck,,Tukituki,Labour Party,"$31,490.00","$18,010.10","$31,490.00","$31,490.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$402.50,"$17,607.60",$0.00,$0.00,No,Submitted,29/04/2024 10:48 PM,29/04/2024 10:48 PM,29/04/2024 10:48 PM
295,Bryce Edwards,d23,Steph,Lewis,,Whanganui,Labour Party,"$13,061.25","$13,366.94","$13,061.25","$13,061.25",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$13,366.94",$0.00,$0.00,No,Submitted,29/04/2024 1:58 AM,29/04/2024 1:58 AM,29/04/2024 1:58 AM
294,Bryce Edwards,d23,Anae Neru,Leavasa,,Takanini,Labour Party,"$2,000.00","$3,456.87","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$3,456.87",$0.00,$0.00,No,Submitted,29/04/2024 1:45 AM,29/04/2024 1:45 AM,29/04/2024 1:45 AM
293,Bryce Edwards,d23,Ingrid,Leary,,Taieri,Labour Party,"$22,845.20","$12,748.58","$22,845.20","$22,845.20",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$12,748.58",$0.00,$0.00,No,Submitted,29/04/2024 1:37 AM,29/04/2024 1:37 AM,29/04/2024 1:37 AM
292,Bryce Edwards,d23,Gwendoline,Keel,,Port Waikato,Labour Party,"$1,650.00","$3,050.70","$1,650.00","$1,650.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$3,050.70",$0.00,$0.00,No,Submitted,29/04/2024 1:07 AM,29/04/2024 1:07 AM,29/04/2024 1:07 AM
291,Bryce Edwards,d23,Anahila,Kanongata'a,,Papakura,Labour Party,"$9,000.00","$5,264.26","$9,000.00","$9,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$5,264.26",$0.00,$0.00,No,Submitted,29/04/2024 12:37 AM,29/04/2024 12:37 AM,29/04/2024 12:37 AM
290,Bryce Edwards,d23,Luke,Jones,,Selwyn,Labour Party,"$5,350.00","$10,939.59","$5,350.00","$5,350.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$10,939.59",$0.00,$0.00,No,Submitted,29/04/2024 12:26 AM,29/04/2024 12:26 AM,29/04/2024 12:26 AM
289,Bryce Edwards,d23,Mark,Hutchinson,,Napier,Labour Party,$0.00,"$25,107.42",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$25,107.42",$0.00,$0.00,No,Submitted,29/04/2024 12:10 AM,29/04/2024 12:10 AM,29/04/2024 12:10 AM
288,Bryce Edwards,d23,Nerissa,Henry,,Pakuranga,Labour Party,"$3,085.70","$3,798.43","$3,085.70","$3,085.70",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$3,798.43",$0.00,$0.00,No,Submitted,29/04/2024 12:06 AM,29/04/2024 12:06 AM,29/04/2024 12:06 AM
287,Bryce Edwards,d23,David,Greenslade,,Kaikōura,New Conservatives,$0.00,$830.80,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$730.80,$100.00,$0.00,$0.00,No,Submitted,26/04/2024 2:25 AM,26/04/2024 2:25 AM,26/04/2024 2:25 AM
286,Bryce Edwards,d23,Gordon,Malcolm,,Waimakariri,DemocracyNZ,"$5,969.39","$9,457.50","$5,969.39","$5,969.39",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,457.50",$0.00,$0.00,$0.00,No,Submitted,26/04/2024 2:14 AM,26/04/2024 2:14 AM,26/04/2024 2:14 AM
285,Bryce Edwards,d23,Scotty,Bright,,Port Waikato,DemocracyNZ,$0.00,"$19,559.85","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,311.82","$12,248.03",$0.00,$0.00,No,Submitted,26/04/2024 2:05 AM,26/04/2024 2:05 AM,26/04/2024 2:05 AM
284,Bryce Edwards,d23,Doug,Allington,,Banks Peninsula,DemocracyNZ,"$3,110.01","$3,110.01",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,283.79",$826.22,$0.00,$0.00,No,Submitted,26/04/2024 1:45 AM,26/04/2024 1:45 AM,26/04/2024 1:45 AM
283,Bryce Edwards,d23,Matt,King,,Northland,DemocracyNZ,$0.00,"$26,268.39",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$26,268.39",$0.00,$0.00,$0.00,No,Submitted,26/04/2024 1:39 AM,26/04/2024 1:39 AM,26/04/2024 1:39 AM
282,Bryce Edwards,d23,Shaun,Brown,,Kaikōura,Money Free Party,$0.00,$0.01,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,26/04/2024 1:24 AM,26/04/2024 1:24 AM,26/04/2024 1:24 AM
281,Bryce Edwards,d23,Melanie,Petrowski,,Tukituki,Independent,$0.00,$0.01,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,26/04/2024 1:21 AM,26/04/2024 1:21 AM,26/04/2024 1:21 AM
280,Bryce Edwards,d23,Karin,Kerr,,Papakura,Independent,$0.00,$0.01,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,26/04/2024 1:19 AM,26/04/2024 1:19 AM,26/04/2024 1:19 AM
279,Bryce Edwards,d23,Gordon,Dickson,,East Coast,Independent,$0.00,$0.01,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,26/04/2024 1:17 AM,26/04/2024 1:17 AM,26/04/2024 1:17 AM
278,Bryce Edwards,d23,Blair,Anderson,,Wigram,Aotearoa Legalise Cannabis Party,$0.00,$0.01,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,26/04/2024 1:11 AM,26/04/2024 1:11 AM,26/04/2024 1:11 AM
277,Bryce Edwards,d23,George,Hampton,,North Shore,Labour Party,"$10,000.00","$18,072.45","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,309.31",$763.14,$0.00,$0.00,No,Submitted,25/04/2024 11:21 PM,25/04/2024 11:21 PM,25/04/2024 11:21 PM
